0.652	1.00116	1.00029	0.99949
0.653	1.00116	1.00029	0.999493
0.654	1.00117	1.00029	0.999496
0.655	1.00117	1.0003	0.999498
0.656	1.00118	1.0003	0.999501
0.657	1.00118	1.0003	0.999503
0.658	1.00119	1.00031	0.999506
0.659	1.00119	1.00031	0.999509
0.66	1.0012	1.00031	0.999511
0.661	1.0012	1.00032	0.999514
0.662	1.0012	1.00032	0.999517
0.663	1.00121	1.00032	0.999519
0.664	1.00121	1.00033	0.999522
0.665	1.00122	1.00033	0.999525
0.666	1.00122	1.00033	0.999528
0.667	1.00122	1.00034	0.99953
0.668	1.00123	1.00034	0.999533
0.669	1.00123	1.00034	0.999536
0.67	1.00123	1.00035	0.999539
0.671	1.00124	1.00035	0.999542
0.672	1.00124	1.00035	0.999544
0.673	1.00125	1.00035	0.999547
0.674	1.00125	1.00036	0.99955
0.675	1.00125	1.00036	0.999553
0.676	1.00126	1.00036	0.999556
0.677	1.00126	1.00037	0.999559
0.678	1.00126	1.00037	0.999562
0.679	1.00127	1.00037	0.999565
0.68	1.00127	1.00038	0.999568
0.681	1.00127	1.00038	0.999571
0.682	1.00128	1.00038	0.999574
0.683	1.00128	1.00039	0.999577
0.684	1.00128	1.00039	0.999579
0.685	1.00128	1.00039	0.999582
0.686	1.00129	1.00039	0.999585
0.687	1.00129	1.0004	0.999588
0.688	1.00129	1.0004	0.999591
0.689	1.0013	1.0004	0.999594
0.69	1.0013	1.00041	0.999597
0.691	1.0013	1.00041	0.9996
0.692	1.0013	1.00041	0.999604
0.693	1.00131	1.00041	0.999607
0.694	1.00131	1.00042	0.99961
0.695	1.00131	1.00042	0.999613
0.696	1.00131	1.00042	0.999616
0.697	1.00132	1.00042	0.999619
0.698	1.00132	1.00043	0.999622
0.699	1.00132	1.00043	0.999625
0.7	1.00132	1.00043	0.999628
0.701	1.00133	1.00044	0.999631
0.702	1.00133	1.00044	0.999634
0.703	1.00133	1.00044	0.999637
0.704	1.00133	1.00044	0.99964
0.705	1.00133	1.00045	0.999643
0.706	1.00134	1.00045	0.999646
0.707	1.00134	1.00045	0.999649
0.708	1.00134	1.00045	0.999652
0.709	1.00134	1.00045	0.999655
0.71	1.00134	1.00046	0.999659
0.711	1.00135	1.00046	0.999662
0.712	1.00135	1.00046	0.999665
0.713	1.00135	1.00046	0.999668
0.714	1.00135	1.00047	0.999671
0.715	1.00135	1.00047	0.999674
0.716	1.00135	1.00047	0.999677
0.717	1.00135	1.00047	0.99968
0.718	1.00136	1.00048	0.999683
0.719	1.00136	1.00048	0.999686
0.72	1.00136	1.00048	0.999689
0.721	1.00136	1.00048	0.999692
0.722	1.00136	1.00048	0.999695
0.723	1.00136	1.00049	0.999698
0.724	1.00136	1.00049	0.999701
0.725	1.00136	1.00049	0.999704
0.726	1.00136	1.00049	0.999707
0.727	1.00136	1.00049	0.99971
0.728	1.00137	1.0005	0.999713
0.729	1.00137	1.0005	0.999716
0.73	1.00137	1.0005	0.999719
0.731	1.00137	1.0005	0.999722
0.732	1.00137	1.0005	0.999725
0.733	1.00137	1.0005	0.999728
0.734	1.00137	1.00051	0.999731
0.735	1.00137	1.00051	0.999734
0.736	1.00137	1.00051	0.999737
0.737	1.00137	1.00051	0.99974
0.738	1.00137	1.00051	0.999743
0.739	1.00137	1.00051	0.999746
0.74	1.00137	1.00052	0.999749
0.741	1.00137	1.00052	0.999752
0.742	1.00137	1.00052	0.999755
0.743	1.00137	1.00052	0.999757
0.744	1.00137	1.00052	0.99976
